resource,description,review_by,review,mention_by,model_number,review_at,reviews,review_rating,mentions,product_rating,mention_link_fk,number_of_replies
,"Port Attributes: -24 10/100BASE-T auto-sensing Fast Ethernet switching ports -Additional 2 Copper GbE ports PLUS 2 optional Fiber GbE via SFP transceivers -Integrated Copper GbE ports provide resilient stacking -Auto-negotiation for speed, duplex mode and flow control -Auto MDI/MDIX -Port mirroring -Broadcast storm control Performance: -Switch Fabric Capacity 12.8 Gb/s -Forwarding Rate 9.5 Mpps -Up to 8,000 MAC Addresses Availability: -Spanning Tree (IEEE 802.1D) and Rapid Spanning Tree (IEEE 802.1w) with Fast Link support -Multiple Spanning Trees (IEEE 802.1s) -External redundant power support with PowerConnect RPS-600 (sold separately) -Virtual Cable Tester provided by Marvell™ for providing cable diagnostics -Optical transceiver diagnostics More information (www.dell.com)",Brodie.Krause,"Easy setup, great performance. Robust management tools.",,550978676,"Aug 13, 2008",3,5.0,1,5.0,,3
Networking Forum,"Port Attributes: -24 10/100BASE-T auto-sensing Fast Ethernet switching ports -Additional 2 Copper GbE ports PLUS 2 optional Fiber GbE via SFP transceivers -Integrated Copper GbE ports provide resilient stacking -Auto-negotiation for speed, duplex mode and flow control -Auto MDI/MDIX -Port mirroring -Broadcast storm control Performance: -Switch Fabric Capacity 12.8 Gb/s -Forwarding Rate 9.5 Mpps -Up to 8,000 MAC Addresses Availability: -Spanning Tree (IEEE 802.1D) and Rapid Spanning Tree (IEEE 802.1w) with Fast Link support -Multiple Spanning Trees (IEEE 802.1s) -External redundant power support with PowerConnect RPS-600 (sold separately) -Virtual Cable Tester provided by Marvell™ for providing cable diagnostics -Optical transceiver diagnostics More information (www.dell.com)",,,BrentWassell,550978676,,3,,1,5.0,http://community.spiceworks.com/topic/945799,3
Dell Forum,"Dell next-generation Intel® Xeon® processor-based 2U rack server. Enhanced memory capacity and I/O (input/output) Great virtualisation and database performance Lifecycle Controller for advanced systems management Tech specs: Processor: Intel® Xeon® processor 5500 and 5600 series Six-core Intel® Xeon® Quad-core Intel® Xeon® Memory: Up to 288GB (18 DIMM slots): 1GB/2GB/4GB/8GB/16GB DDR3 Up to 1333MHz Storage: Hot-plug Hard Drive Options: 2.5"" SAS SSD, SATA SSD, SAS (10K, 15K), nearline SAS (7.2K), SATA (7.2K) Maximum Internal Storage: Up to 18TB1 More information (www.dell.com)",,,TDavidG,615806387,,2,,14,4.8571428571428571,http://community.spiceworks.com/topic/1076276,7
Dell Forum,"Dell next-generation Intel® Xeon® processor-based 2U rack server. Enhanced memory capacity and I/O (input/output) Great virtualisation and database performance Lifecycle Controller for advanced systems management Tech specs: Processor: Intel® Xeon® processor 5500 and 5600 series Six-core Intel® Xeon® Quad-core Intel® Xeon® Memory: Up to 288GB (18 DIMM slots): 1GB/2GB/4GB/8GB/16GB DDR3 Up to 1333MHz Storage: Hot-plug Hard Drive Options: 2.5"" SAS SSD, SATA SSD, SAS (10K, 15K), nearline SAS (7.2K), SATA (7.2K) Maximum Internal Storage: Up to 18TB1 More information (www.dell.com)",,,Osman Hamid,615806387,,2,,14,4.8571428571428571,http://community.spiceworks.com/topic/1026634,7
VMware Forum,"Dell next-generation Intel® Xeon® processor-based 2U rack server. Enhanced memory capacity and I/O (input/output) Great virtualisation and database performance Lifecycle Controller for advanced systems management Tech specs: Processor: Intel® Xeon® processor 5500 and 5600 series Six-core Intel® Xeon® Quad-core Intel® Xeon® Memory: Up to 288GB (18 DIMM slots): 1GB/2GB/4GB/8GB/16GB DDR3 Up to 1333MHz Storage: Hot-plug Hard Drive Options: 2.5"" SAS SSD, SATA SSD, SAS (10K, 15K), nearline SAS (7.2K), SATA (7.2K) Maximum Internal Storage: Up to 18TB1 More information (www.dell.com)",,,arielsteveriverayugar,615806387,,2,,14,4.8571428571428571,http://community.spiceworks.com/topic/850287,7
Windows Server Forum,"Dell next-generation Intel® Xeon® processor-based 2U rack server. Enhanced memory capacity and I/O (input/output) Great virtualisation and database performance Lifecycle Controller for advanced systems management Tech specs: Processor: Intel® Xeon® processor 5500 and 5600 series Six-core Intel® Xeon® Quad-core Intel® Xeon® Memory: Up to 288GB (18 DIMM slots): 1GB/2GB/4GB/8GB/16GB DDR3 Up to 1333MHz Storage: Hot-plug Hard Drive Options: 2.5"" SAS SSD, SATA SSD, SAS (10K, 15K), nearline SAS (7.2K), SATA (7.2K) Maximum Internal Storage: Up to 18TB1 More information (www.dell.com)",,,TDavidG,615806387,,2,,14,4.8571428571428571,http://community.spiceworks.com/topic/830607,7
Virtualization Forum,"Dell next-generation Intel® Xeon® processor-based 2U rack server. Enhanced memory capacity and I/O (input/output) Great virtualisation and database performance Lifecycle Controller for advanced systems management Tech specs: Processor: Intel® Xeon® processor 5500 and 5600 series Six-core Intel® Xeon® Quad-core Intel® Xeon® Memory: Up to 288GB (18 DIMM slots): 1GB/2GB/4GB/8GB/16GB DDR3 Up to 1333MHz Storage: Hot-plug Hard Drive Options: 2.5"" SAS SSD, SATA SSD, SAS (10K, 15K), nearline SAS (7.2K), SATA (7.2K) Maximum Internal Storage: Up to 18TB1 More information (www.dell.com)",,,Dan_T,615806387,,2,,14,4.8571428571428571,http://community.spiceworks.com/topic/739863,7
Networking Forum,"Dell next-generation Intel® Xeon® processor-based 2U rack server. Enhanced memory capacity and I/O (input/output) Great virtualisation and database performance Lifecycle Controller for advanced systems management Tech specs: Processor: Intel® Xeon® processor 5500 and 5600 series Six-core Intel® Xeon® Quad-core Intel® Xeon® Memory: Up to 288GB (18 DIMM slots): 1GB/2GB/4GB/8GB/16GB DDR3 Up to 1333MHz Storage: Hot-plug Hard Drive Options: 2.5"" SAS SSD, SATA SSD, SAS (10K, 15K), nearline SAS (7.2K), SATA (7.2K) Maximum Internal Storage: Up to 18TB1 More information (www.dell.com)",,,shutterbugguy,615806387,,2,,14,4.8571428571428571,http://community.spiceworks.com/topic/622731,7
Software Deployment & Patching Forum,"Dell next-generation Intel® Xeon® processor-based 2U rack server. Enhanced memory capacity and I/O (input/output) Great virtualisation and database performance Lifecycle Controller for advanced systems management Tech specs: Processor: Intel® Xeon® processor 5500 and 5600 series Six-core Intel® Xeon® Quad-core Intel® Xeon® Memory: Up to 288GB (18 DIMM slots): 1GB/2GB/4GB/8GB/16GB DDR3 Up to 1333MHz Storage: Hot-plug Hard Drive Options: 2.5"" SAS SSD, SATA SSD, SAS (10K, 15K), nearline SAS (7.2K), SATA (7.2K) Maximum Internal Storage: Up to 18TB1 More information (www.dell.com)",,,EY3BA11,615806387,,2,,14,4.8571428571428571,http://community.spiceworks.com/topic/617968,7
Dell Forum,"Dell next-generation Intel® Xeon® processor-based 2U rack server. Enhanced memory capacity and I/O (input/output) Great virtualisation and database performance Lifecycle Controller for advanced systems management Tech specs: Processor: Intel® Xeon® processor 5500 and 5600 series Six-core Intel® Xeon® Quad-core Intel® Xeon® Memory: Up to 288GB (18 DIMM slots): 1GB/2GB/4GB/8GB/16GB DDR3 Up to 1333MHz Storage: Hot-plug Hard Drive Options: 2.5"" SAS SSD, SATA SSD, SAS (10K, 15K), nearline SAS (7.2K), SATA (7.2K) Maximum Internal Storage: Up to 18TB1 More information (www.dell.com)",,,Mactrekr,615806387,,2,,14,4.8571428571428571,http://community.spiceworks.com/topic/619220,7
Microsoft Remote Desktop Services Forum,"Dell next-generation Intel® Xeon® processor-based 2U rack server. Enhanced memory capacity and I/O (input/output) Great virtualisation and database performance Lifecycle Controller for advanced systems management Tech specs: Processor: Intel® Xeon® processor 5500 and 5600 series Six-core Intel® Xeon® Quad-core Intel® Xeon® Memory: Up to 288GB (18 DIMM slots): 1GB/2GB/4GB/8GB/16GB DDR3 Up to 1333MHz Storage: Hot-plug Hard Drive Options: 2.5"" SAS SSD, SATA SSD, SAS (10K, 15K), nearline SAS (7.2K), SATA (7.2K) Maximum Internal Storage: Up to 18TB1 More information (www.dell.com)",,,Russell8033,615806387,,2,,14,4.8571428571428571,http://community.spiceworks.com/topic/607065,7
Dell Forum,"Dell next-generation Intel® Xeon® processor-based 2U rack server. Enhanced memory capacity and I/O (input/output) Great virtualisation and database performance Lifecycle Controller for advanced systems management Tech specs: Processor: Intel® Xeon® processor 5500 and 5600 series Six-core Intel® Xeon® Quad-core Intel® Xeon® Memory: Up to 288GB (18 DIMM slots): 1GB/2GB/4GB/8GB/16GB DDR3 Up to 1333MHz Storage: Hot-plug Hard Drive Options: 2.5"" SAS SSD, SATA SSD, SAS (10K, 15K), nearline SAS (7.2K), SATA (7.2K) Maximum Internal Storage: Up to 18TB1 More information (www.dell.com)",,,bpackard,615806387,,2,,14,4.8571428571428571,http://community.spiceworks.com/topic/549708,7
Hardware Forum,"Dell next-generation Intel® Xeon® processor-based 2U rack server. Enhanced memory capacity and I/O (input/output) Great virtualisation and database performance Lifecycle Controller for advanced systems management Tech specs: Processor: Intel® Xeon® processor 5500 and 5600 series Six-core Intel® Xeon® Quad-core Intel® Xeon® Memory: Up to 288GB (18 DIMM slots): 1GB/2GB/4GB/8GB/16GB DDR3 Up to 1333MHz Storage: Hot-plug Hard Drive Options: 2.5"" SAS SSD, SATA SSD, SAS (10K, 15K), nearline SAS (7.2K), SATA (7.2K) Maximum Internal Storage: Up to 18TB1 More information (www.dell.com)",,,Steve Banner,615806387,,2,,14,4.8571428571428571,http://community.spiceworks.com/topic/450838,7
Dell Forum,"Dell next-generation Intel® Xeon® processor-based 2U rack server. Enhanced memory capacity and I/O (input/output) Great virtualisation and database performance Lifecycle Controller for advanced systems management Tech specs: Processor: Intel® Xeon® processor 5500 and 5600 series Six-core Intel® Xeon® Quad-core Intel® Xeon® Memory: Up to 288GB (18 DIMM slots): 1GB/2GB/4GB/8GB/16GB DDR3 Up to 1333MHz Storage: Hot-plug Hard Drive Options: 2.5"" SAS SSD, SATA SSD, SAS (10K, 15K), nearline SAS (7.2K), SATA (7.2K) Maximum Internal Storage: Up to 18TB1 More information (www.dell.com)",,,TDavidG,615804144,,2,,14,4.8571428571428571,http://community.spiceworks.com/topic/1076276,7
Dell Forum,"Dell next-generation Intel® Xeon® processor-based 2U rack server. Enhanced memory capacity and I/O (input/output) Great virtualisation and database performance Lifecycle Controller for advanced systems management Tech specs: Processor: Intel® Xeon® processor 5500 and 5600 series Six-core Intel® Xeon® Quad-core Intel® Xeon® Memory: Up to 288GB (18 DIMM slots): 1GB/2GB/4GB/8GB/16GB DDR3 Up to 1333MHz Storage: Hot-plug Hard Drive Options: 2.5"" SAS SSD, SATA SSD, SAS (10K, 15K), nearline SAS (7.2K), SATA (7.2K) Maximum Internal Storage: Up to 18TB1 More information (www.dell.com)",,,Osman Hamid,615804144,,2,,14,4.8571428571428571,http://community.spiceworks.com/topic/1026634,7
VMware Forum,"Dell next-generation Intel® Xeon® processor-based 2U rack server. Enhanced memory capacity and I/O (input/output) Great virtualisation and database performance Lifecycle Controller for advanced systems management Tech specs: Processor: Intel® Xeon® processor 5500 and 5600 series Six-core Intel® Xeon® Quad-core Intel® Xeon® Memory: Up to 288GB (18 DIMM slots): 1GB/2GB/4GB/8GB/16GB DDR3 Up to 1333MHz Storage: Hot-plug Hard Drive Options: 2.5"" SAS SSD, SATA SSD, SAS (10K, 15K), nearline SAS (7.2K), SATA (7.2K) Maximum Internal Storage: Up to 18TB1 More information (www.dell.com)",,,arielsteveriverayugar,615804144,,2,,14,4.8571428571428571,http://community.spiceworks.com/topic/850287,7
Windows Server Forum,"Dell next-generation Intel® Xeon® processor-based 2U rack server. Enhanced memory capacity and I/O (input/output) Great virtualisation and database performance Lifecycle Controller for advanced systems management Tech specs: Processor: Intel® Xeon® processor 5500 and 5600 series Six-core Intel® Xeon® Quad-core Intel® Xeon® Memory: Up to 288GB (18 DIMM slots): 1GB/2GB/4GB/8GB/16GB DDR3 Up to 1333MHz Storage: Hot-plug Hard Drive Options: 2.5"" SAS SSD, SATA SSD, SAS (10K, 15K), nearline SAS (7.2K), SATA (7.2K) Maximum Internal Storage: Up to 18TB1 More information (www.dell.com)",,,TDavidG,615804144,,2,,14,4.8571428571428571,http://community.spiceworks.com/topic/830607,7
Virtualization Forum,"Dell next-generation Intel® Xeon® processor-based 2U rack server. Enhanced memory capacity and I/O (input/output) Great virtualisation and database performance Lifecycle Controller for advanced systems management Tech specs: Processor: Intel® Xeon® processor 5500 and 5600 series Six-core Intel® Xeon® Quad-core Intel® Xeon® Memory: Up to 288GB (18 DIMM slots): 1GB/2GB/4GB/8GB/16GB DDR3 Up to 1333MHz Storage: Hot-plug Hard Drive Options: 2.5"" SAS SSD, SATA SSD, SAS (10K, 15K), nearline SAS (7.2K), SATA (7.2K) Maximum Internal Storage: Up to 18TB1 More information (www.dell.com)",,,Dan_T,615804144,,2,,14,4.8571428571428571,http://community.spiceworks.com/topic/739863,7
Networking Forum,"Dell next-generation Intel® Xeon® processor-based 2U rack server. Enhanced memory capacity and I/O (input/output) Great virtualisation and database performance Lifecycle Controller for advanced systems management Tech specs: Processor: Intel® Xeon® processor 5500 and 5600 series Six-core Intel® Xeon® Quad-core Intel® Xeon® Memory: Up to 288GB (18 DIMM slots): 1GB/2GB/4GB/8GB/16GB DDR3 Up to 1333MHz Storage: Hot-plug Hard Drive Options: 2.5"" SAS SSD, SATA SSD, SAS (10K, 15K), nearline SAS (7.2K), SATA (7.2K) Maximum Internal Storage: Up to 18TB1 More information (www.dell.com)",,,shutterbugguy,615804144,,2,,14,4.8571428571428571,http://community.spiceworks.com/topic/622731,7
Software Deployment & Patching Forum,"Dell next-generation Intel® Xeon® processor-based 2U rack server. Enhanced memory capacity and I/O (input/output) Great virtualisation and database performance Lifecycle Controller for advanced systems management Tech specs: Processor: Intel® Xeon® processor 5500 and 5600 series Six-core Intel® Xeon® Quad-core Intel® Xeon® Memory: Up to 288GB (18 DIMM slots): 1GB/2GB/4GB/8GB/16GB DDR3 Up to 1333MHz Storage: Hot-plug Hard Drive Options: 2.5"" SAS SSD, SATA SSD, SAS (10K, 15K), nearline SAS (7.2K), SATA (7.2K) Maximum Internal Storage: Up to 18TB1 More information (www.dell.com)",,,EY3BA11,615804144,,2,,14,4.8571428571428571,http://community.spiceworks.com/topic/617968,7
Dell Forum,"Dell next-generation Intel® Xeon® processor-based 2U rack server. Enhanced memory capacity and I/O (input/output) Great virtualisation and database performance Lifecycle Controller for advanced systems management Tech specs: Processor: Intel® Xeon® processor 5500 and 5600 series Six-core Intel® Xeon® Quad-core Intel® Xeon® Memory: Up to 288GB (18 DIMM slots): 1GB/2GB/4GB/8GB/16GB DDR3 Up to 1333MHz Storage: Hot-plug Hard Drive Options: 2.5"" SAS SSD, SATA SSD, SAS (10K, 15K), nearline SAS (7.2K), SATA (7.2K) Maximum Internal Storage: Up to 18TB1 More information (www.dell.com)",,,Mactrekr,615804144,,2,,14,4.8571428571428571,http://community.spiceworks.com/topic/619220,7
Microsoft Remote Desktop Services Forum,"Dell next-generation Intel® Xeon® processor-based 2U rack server. Enhanced memory capacity and I/O (input/output) Great virtualisation and database performance Lifecycle Controller for advanced systems management Tech specs: Processor: Intel® Xeon® processor 5500 and 5600 series Six-core Intel® Xeon® Quad-core Intel® Xeon® Memory: Up to 288GB (18 DIMM slots): 1GB/2GB/4GB/8GB/16GB DDR3 Up to 1333MHz Storage: Hot-plug Hard Drive Options: 2.5"" SAS SSD, SATA SSD, SAS (10K, 15K), nearline SAS (7.2K), SATA (7.2K) Maximum Internal Storage: Up to 18TB1 More information (www.dell.com)",,,Russell8033,615804144,,2,,14,4.8571428571428571,http://community.spiceworks.com/topic/607065,7
Dell Forum,"Dell next-generation Intel® Xeon® processor-based 2U rack server. Enhanced memory capacity and I/O (input/output) Great virtualisation and database performance Lifecycle Controller for advanced systems management Tech specs: Processor: Intel® Xeon® processor 5500 and 5600 series Six-core Intel® Xeon® Quad-core Intel® Xeon® Memory: Up to 288GB (18 DIMM slots): 1GB/2GB/4GB/8GB/16GB DDR3 Up to 1333MHz Storage: Hot-plug Hard Drive Options: 2.5"" SAS SSD, SATA SSD, SAS (10K, 15K), nearline SAS (7.2K), SATA (7.2K) Maximum Internal Storage: Up to 18TB1 More information (www.dell.com)",,,bpackard,615804144,,2,,14,4.8571428571428571,http://community.spiceworks.com/topic/549708,7
Hardware Forum,"Dell next-generation Intel® Xeon® processor-based 2U rack server. Enhanced memory capacity and I/O (input/output) Great virtualisation and database performance Lifecycle Controller for advanced systems management Tech specs: Processor: Intel® Xeon® processor 5500 and 5600 series Six-core Intel® Xeon® Quad-core Intel® Xeon® Memory: Up to 288GB (18 DIMM slots): 1GB/2GB/4GB/8GB/16GB DDR3 Up to 1333MHz Storage: Hot-plug Hard Drive Options: 2.5"" SAS SSD, SATA SSD, SAS (10K, 15K), nearline SAS (7.2K), SATA (7.2K) Maximum Internal Storage: Up to 18TB1 More information (www.dell.com)",,,Steve Banner,615804144,,2,,14,4.8571428571428571,http://community.spiceworks.com/topic/450838,7
